"Timestamp" "Value"
0,002820 2,345886468887329
0,002840 2,345710515975952
0,002860 2,3417980670928955
0,002880 2,347179412841797
0,002900 2,3510782718658447
0,002920 2,3474159240722656
0,002940 2,346264600753784
0,002960 2,3428783416748047
0,002980 2,34237003326416
0,003000 2,3439574241638184
0,003020 2,354674816131592
0,003040 2,3494718074798584
0,003060 2,34855580329895
0,003080 2,3469958305358887
0,003100 2,344996213912964
0,003120 2,341475248336792
0,003140 2,3547379970550537
0,003160 2,3502070903778076
0,003180 2,348710775375366
0,003200 2,3467414379119873
0,003220 2,346973180770874
0,003240 2,341113328933716
0,003260 2,3559226989746094
0,003280 2,3560616970062256
0,003300 2,3529844284057617
0,003320 2,3492090702056885
0,003340 2,347339391708374
0,003360 2,342923641204834
0,003380 2,347395420074463
0,003400 2,351612091064453
0,003420 2,3489677906036377
0,003440 2,3485443592071533
0,003460 2,347200870513916
0,003480 2,34476900100708
0,003500 2,345658540725708
0,003520 2,3575873374938965
0,003540 2,3533098697662354
0,003560 2,3503575325012207
0,003580 2,3476128578186035
0,003600 2,345567464828491
0,003620 2,3421480655670166
0,003640 2,355747938156128
0,003660 2,3526227474212646
0,003680 2,3497846126556396
0,003700 2,3483288288116455
0,003720 2,3475048542022705
0,003740 2,344024658203125
0,003760 2,3578860759735107
0,003780 2,3559675216674805
0,003800 2,3526065349578857
0,003820 2,3496766090393066
0,003840 2,346079111099243
0,003860 2,342078924179077
0,003880 2,346330404281616
0,003900 2,3512580394744873
0,003920 2,347867727279663
0,003940 2,345665454864502
0,003960 2,3450591564178467
0,003980 2,3428945541381836
0,004000 2,34391450881958
0,004020 2,3541083335876465
0,004040 2,350388526916504
0,004060 2,348017692565918
0,004080 2,3484418392181396
0,004100 2,347578763961792
0,004120 2,3541743755340576
0,004140 2,4789161682128906
0,004160 2,482102870941162
0,004180 2,4532113075256348
0,004200 2,4218180179595947
0,004220 2,398198366165161
0,004240 2,378887891769409
0,004260 2,3862369060516357
0,004280 2,404898166656494
0,004300 2,3936691284179688
0,004320 2,3790218830108643
0,004340 2,368197202682495
0,004360 2,3588929176330566
0,004380 2,3685755729675293
0,004400 2,4810280799865723
0,004420 2,4854257106781006
0,004440 2,441350221633911
0,004460 2,411874532699585
0,004480 2,391021251678467
0,004500 2,378241777420044
0,004520 2,37981915473938
0,004540 2,370439052581787
0,004560 2,3623569011688232
0,004580 2,3568873405456543
0,004600 2,3520402908325195
0,004620 2,3474583625793457
0,004640 2,3603386878967285
0,004660 2,356269359588623
0,004680 2,350910186767578
0,004700 2,3484838008880615
0,004720 2,345970869064331
0,004740 2,3414106369018555
0,004760 2,3501038551330566
0,004780 2,3499293327331543
0,004800 2,3464276790618896
0,004820 2,3455302715301514
0,004840 2,3450703620910645
0,004860 2,339756488800049
0,004880 2,349252223968506
0,004900 2,3533108234405518
0,004920 2,349931001663208
0,004940 2,346795082092285
0,004960 2,345367670059204
0,004980 2,341986894607544
0,005000 2,3435635566711426
0,005020 2,3542470932006836
0,005040 2,3518314361572266
0,005060 2,348468780517578
0,005080 2,3480865955352783
0,005100 2,3455312252044678
0,005120 2,341773748397827
0,005140 2,3556902408599854
0,005160 2,352822780609131
0,005180 2,348198890686035
0,005200 2,346517324447632
0,005220 2,344165086746216
0,005240 2,3388304710388184
0,005260 2,349273681640625
0,005280 2,348721742630005
0,005300 2,3471198081970215
0,005320 2,3444809913635254
0,005340 2,403637170791626
0,005360 2,428502321243286
0,005380 2,4114081859588623
0,005400 2,3971927165985107
0,005420 2,381188154220581
0,005440 2,367149591445923
0,005460 2,361314296722412
0,005480 2,3540027141571045
0,005500 2,3547801971435547
0,005520 2,361258029937744
0,005540 2,355626344680786
0,005560 2,3512465953826904
0,005580 2,347947835922241
0,005600 2,346522331237793
0,005620 2,3438010215759277
0,005640 2,3596489429473877
0,005660 2,355846405029297
0,005680 2,352250337600708
0,005700 2,350153923034668
0,005720 2,3479130268096924
0,005740 2,3418667316436768
0,005760 2,356285810470581
0,005780 2,354982614517212
0,005800 2,350918769836426
0,005820 2,3476452827453613
0,005840 2,3464863300323486
0,005860 2,3415040969848633
0,005880 2,349705696105957
0,005900 2,3540749549865723
0,005920 2,3516957759857178
0,005940 2,347702741622925
0,005960 2,3478305339813232
0,005980 2,344181537628174
0,006000 2,3461804389953613
0,006020 2,3547399044036865
0,006040 2,350344657897949
0,006060 2,348206043243408
0,006080 2,346491813659668
0,006100 2,3453025817871094
0,006120 2,3413708209991455
0,006140 2,354966878890991
0,006160 2,351842164993286
0,006180 2,3482511043548584
0,006200 2,3456592559814453
0,006220 2,343848466873169
0,006240 2,338524103164673
0,006260 2,350308656692505
0,006280 2,3510515689849854
0,006300 2,3486859798431396
0,006320 2,345590591430664
0,006340 2,3444995880126953
0,006360 2,341010570526123
0,006380 2,349876642227173
0,006400 2,352813482284546
0,006420 2,350585460662842
0,006440 2,3464837074279785
0,006460 2,3450565338134766
0,006480 2,3414838314056396
0,006500 2,3444161415100098
0,006520 2,354698657989502
0,006540 2,3516995906829834
0,006560 2,347729206085205
0,006580 2,3454267978668213
0,006600 2,3424060344696045
0,006620 2,3384292125701904
0,006640 2,3538668155670166
0,006660 2,3510732650756836
0,006680 2,346536874771118
0,006700 2,3429527282714844
0,006720 2,343590497970581
0,006740 2,3385844230651855
0,006760 2,3485054969787598
0,006780 2,3485264778137207
0,006800 2,3475258350372314
0,006820 2,3453497886657715
0,006840 2,3445897102355957
0,006860 2,342806816101074
0,006880 2,360448122024536
0,006900 2,362048387527466
0,006920 2,355640172958374
0,006940 2,3508903980255127
0,006960 2,3479278087615967
0,006980 2,344062328338623
0,007000 2,3454434871673584
0,007020 2,355830430984497
0,007040 2,35105037689209
0,007060 2,3468856811523438
0,007080 2,3461384773254395
0,007100 2,3459091186523438
0,007120 2,351189374923706
0,007140 2,4788525104522705
0,007160 2,4812653064727783
0,007180 2,457038164138794
0,007200 2,423837423324585
0,007220 2,3996918201446533
0,007240 2,379912853240967
0,007260 2,388227701187134
0,007280 2,4057135581970215
0,007300 2,395336151123047
0,007320 2,38071870803833
0,007340 2,3709826469421387
0,007360 2,363158702850342
0,007380 2,3731791973114014
0,007400 2,495312213897705
0,007420 2,505425214767456
0,007440 2,458124876022339
0,007460 2,4233264923095703
0,007480 2,398306369781494
0,007500 2,382108688354492
0,007520 2,3826117515563965
0,007540 2,37133526802063
0,007560 2,363616704940796
0,007580 2,357103109359741
0,007600 2,3552374839782715
0,007620 2,346766710281372
0,007640 2,35795259475708
0,007660 2,3544788360595703
0,007680 2,350649356842041
0,007700 2,347519636154175
0,007720 2,344125986099243
0,007740 2,3398399353027344
0,007760 2,3538753986358643
0,007780 2,354865312576294
0,007800 2,352081537246704
0,007820 2,3498446941375732
0,007840 2,3482563495635986
0,007860 2,344456195831299
0,007880 2,3526413440704346
0,007900 2,3582217693328857
0,007920 2,352031707763672
0,007940 2,3493587970733643
0,007960 2,34678316116333
0,007980 2,3445911407470703
0,008000 2,343963623046875
0,008020 2,3559629917144775
0,008040 2,351734161376953
0,008060 2,349579334259033
0,008080 2,3471121788024902
0,008100 2,344621419906616
0,008120 2,3408892154693604
0,008140 2,351512908935547
0,008160 2,349855899810791
0,008180 2,347557306289673
0,008200 2,3458633422851562
0,008220 2,3458707332611084
0,008240 2,3421599864959717
0,008260 2,3565897941589355
0,008280 2,3570854663848877
0,008300 2,3515913486480713
0,008320 2,3487350940704346
0,008340 2,344182014465332
0,008360 2,3409042358398438
0,008380 2,3495280742645264
0,008400 2,3543951511383057
0,008420 2,350908041000366
0,008440 2,3493127822875977
0,008460 2,3480985164642334
0,008480 2,3470633029937744
0,008500 2,3486263751983643
0,008520 2,3594307899475098
0,008540 2,353844165802002
0,008560 2,3487167358398438
0,008580 2,346752405166626
0,008600 2,3457541465759277
0,008620 2,342150926589966
0,008640 2,3549306392669678
0,008660 2,3529746532440186
0,008680 2,3501646518707275
0,008700 2,349086046218872
0,008720 2,3475778102874756
0,008740 2,3421528339385986
0,008760 2,3552489280700684
0,008780 2,354543447494507
0,008800 2,348109245300293
0,008820 2,347280740737915
0,008840 2,345492362976074
0,008860 2,3433125019073486
0,008880 2,352832078933716
0,008900 2,3592100143432617
0,008920 2,3544363975524902
0,008940 2,3524937629699707
0,008960 2,3501901626586914
0,008980 2,345977544784546
0,009000 2,3450064659118652
0,009020 2,3554725646972656
0,009040 2,3516452312469482
0,009060 2,3482184410095215
0,009080 2,347980260848999
0,009100 2,3462352752685547
0,009120 2,3430192470550537
0,009140 2,353909730911255
0,009160 2,353323221206665
0,009180 2,3490943908691406
0,009200 2,346329689025879
0,009220 2,342731475830078
0,009240 2,3383266925811768
0,009260 2,3542678356170654
0,009280 2,3546576499938965
0,009300 2,3507039546966553
0,009320 2,3493425846099854
0,009340 2,4661049842834473
0,009360 2,620481252670288
0,009380 2,565575122833252
0,009400 2,504819393157959
0,009420 2,455625057220459
0,009440 2,4147439002990723
0,009460 2,388247013092041
0,009480 2,3764870166778564
0,009500 2,356595516204834
0,009520 2,3510100841522217
0,009540 2,335523843765259
0,009560 2,3253533840179443
0,009580 2,3180036544799805
0,009600 2,31186842918396
0,009620 2,3042850494384766
0,009640 2,314089775085449
0,009660 2,3113253116607666
0,009680 2,3057138919830322
0,009700 2,304640054702759
0,009720 2,3031973838806152
0,009740 2,2974324226379395
0,009760 2,319824457168579
0,009780 2,318437099456787
0,009800 2,3107080459594727
0,009820 2,306213617324829
0,009840 2,3036983013153076
0,009860 2,2989985942840576
0,009880 2,3082897663116455
0,009900 2,312507152557373
0,009920 2,309150457382202
0,009940 2,3069567680358887
0,009960 2,3158175945281982
0,009980 2,3218154907226562
0,010000 2,329166889190674
0,010020 2,3429043292999268
0,010040 2,342982292175293
0,010060 2,340766429901123
0,010080 2,3416624069213867
0,010100 2,3400166034698486
0,010120 2,336622476577759
0,010140 2,348505973815918
0,010160 2,346881628036499
0,010180 2,344372272491455
0,010200 2,342949390411377
0,010220 2,341279983520508
0,010240 2,335907220840454
0,010260 2,3524205684661865
0,010280 2,3513288497924805
0,010300 2,348188638687134
0,010320 2,3460705280303955
0,010340 2,3435497283935547
0,010360 2,340496778488159
0,010380 2,3488333225250244
0,010400 2,35428524017334
0,010420 2,3525266647338867
0,010440 2,3507285118103027
0,010460 2,349193811416626
0,010480 2,345447063446045
0,010500 2,3468713760375977
0,010520 2,356342077255249
0,010540 2,3521175384521484
0,010560 2,347452163696289
0,010580 2,345487594604492
0,010600 2,341594934463501
0,010620 2,339247465133667
0,010640 2,3513083457946777
0,010660 2,3484978675842285
0,010680 2,3455002307891846
0,010700 2,3460516929626465
0,010720 2,343801259994507
0,010740 2,3396658897399902
0,010760 2,351991891860962
0,010780 2,351590871810913
0,010800 2,3482580184936523
0,010820 2,346558094024658
0,010840 2,342768907546997
0,010860 2,3402719497680664
0,010880 2,3486132621765137
0,010900 2,353689432144165
0,010920 2,349118947982788
0,010940 2,345453977584839
0,010960 2,343475580215454
0,010980 2,3424408435821533
0,011000 2,344451904296875
0,011020 2,354444980621338
0,011040 2,358236789703369
0,011060 2,355576753616333
0,011080 2,3530988693237305
0,011100 2,3474791049957275
0,011120 2,344090461730957
0,011140 2,352576732635498
0,011160 2,350558042526245
0,011180 2,346259832382202
0,011200 2,3453354835510254
0,011220 2,3438572883605957
0,011240 2,339221477508545
0,011260 2,353217363357544
0,011280 2,354138135910034
0,011300 2,349855422973633
0,011320 2,34686017036438
0,011340 2,3446123600006104
0,011360 2,3418960571289062
0,011380 2,348623752593994
0,011400 2,35369873046875
0,011420 2,3504302501678467
0,011440 2,3486487865448
0,011460 2,3454205989837646
0,011480 2,3428704738616943
0,011500 2,343079090118408
0,011520 2,3546223640441895
0,011540 2,352398633956909
0,011560 2,3483550548553467
0,011580 2,347102165222168
0,011600 2,3433492183685303
0,011620 2,3388309478759766
0,011640 2,3486030101776123
0,011660 2,3479127883911133
0,011680 2,3445420265197754
0,011700 2,3442208766937256
0,011720 2,344313144683838
0,011740 2,3421802520751953
0,011760 2,3548331260681152
0,011780 2,3556766510009766
0,011800 2,3505351543426514
0,011820 2,347963333129883
0,011840 2,3453941345214844
0,011860 2,341970205307007
0,011880 2,3494644165039062
0,011900 2,355128526687622
0,011920 2,350642442703247
0,011940 2,3484532833099365
0,011960 2,3463754653930664
0,011980 2,3451011180877686
0,012000 2,3459737300872803
0,012020 2,354443311691284
0,012040 2,350864887237549
0,012060 2,347226619720459
0,012080 2,3464527130126953
0,012100 2,3448166847229004
0,012120 2,3409230709075928
0,012140 2,3518919944763184
0,012160 2,3501529693603516
0,012180 2,347034454345703
0,012200 2,3458499908447266
0,012220 2,3433215618133545
0,012240 2,341287136077881
0,012260 2,3533332347869873
0,012280 2,351963520050049
0,012300 2,3492257595062256
0,012320 2,3468520641326904
0,012340 2,344639301300049
0,012360 2,341355562210083
0,012380 2,3490302562713623
0,012400 2,354398250579834
0,012420 2,3500709533691406
0,012440 2,347445487976074
0,012460 2,345714569091797
0,012480 2,3429269790649414
0,012500 2,3427574634552
0,012520 2,352602481842041
0,012540 2,3487489223480225
0,012560 2,345146656036377
0,012580 2,3439536094665527
0,012600 2,3416907787323
0,012620 2,339369297027588
0,012640 2,3503024578094482
0,012660 2,3491766452789307
0,012680 2,3451335430145264
0,012700 2,3445160388946533
0,012720 2,3421096801757812
0,012740 2,338444232940674
0,012760 2,3516268730163574
0,012780 2,3521101474761963
0,012800 2,3490724563598633
0,012820 2,348160982131958
0,012840 2,3455700874328613
0,012860 2,3410379886627197
0,012880 2,3476221561431885
0,012900 2,3536837100982666
0,012920 2,349273443222046
0,012940 2,3457305431365967
0,012960 2,343923807144165
0,012980 2,3429532051086426
0,013000 2,3426787853240967
0,013020 2,354933977127075
0,013040 2,350351333618164
0,013060 2,347243309020996
0,013080 2,347040891647339
0,013100 2,3448128700256348
0,013120 2,3400325775146484
0,013140 2,3507375717163086
0,013160 2,3486595153808594
0,013180 2,3462908267974854
0,013200 2,345073938369751
0,013220 2,343534231185913
0,013240 2,3394734859466553
0,013260 2,352637529373169
0,013280 2,35326886177063
0,013300 2,348881959915161
0,013320 2,3471312522888184
0,013340 2,4163193702697754
0,013360 2,4612157344818115
0,013380 2,433077812194824
0,013400 2,4120495319366455
0,013420 2,3892617225646973
0,013440 2,375180244445801
0,013460 2,365070343017578
0,013480 2,3577184677124023
0,013500 2,3541502952575684
0,013520 2,3627116680145264
0,013540 2,356309652328491
0,013560 2,3524062633514404
0,013580 2,348839521408081
0,013600 2,346139669418335
0,013620 2,3431055545806885
0,013640 2,3628716468811035
0,013660 2,358016014099121
0,013680 2,3532726764678955
0,013700 2,349921226501465
0,013720 2,3477771282196045
0,013740 2,342336654663086
0,013760 2,356168508529663
0,013780 2,3551485538482666
0,013800 2,350219964981079
0,013820 2,348390817642212
0,013840 2,345651626586914
0,013860 2,3422248363494873
0,013880 2,3483753204345703
0,013900 2,353733539581299
0,013920 2,3486545085906982
0,013940 2,347954750061035
0,013960 2,3446342945098877
0,013980 2,3434789180755615
0,014000 2,3437893390655518
0,014020 2,355696678161621
0,014040 2,3500096797943115
0,014060 2,347717046737671
0,014080 2,3452179431915283
0,014100 2,344870090484619
0,014120 2,343118667602539
0,014140 2,3597545623779297
0,014160 2,355158567428589
0,014180 2,3498404026031494
0,014200 2,347184896469116
0,014220 2,3451640605926514
0,014240 2,3390486240386963
0,014260 2,35145902633667
0,014280 2,3525094985961914
0,014300 2,3483176231384277
0,014320 2,3464651107788086
0,014340 2,343860387802124
0,014360 2,342411994934082
0,014380 2,350663661956787
0,014400 2,3557326793670654
0,014420 2,3525900840759277
0,014440 2,349616289138794
0,014460 2,3461949825286865
0,014480 2,345111131668091
0,014500 2,344493865966797
0,014520 2,3566060066223145
0,014540 2,351076364517212
0,014560 2,347684144973755
0,014580 2,344827651977539
0,014600 2,3437960147857666
0,014620 2,340009927749634
0,014640 2,3556435108184814
0,014660 2,3529677391052246
0,014680 2,3491156101226807
0,014700 2,346879482269287
0,014720 2,343766212463379
0,014740 2,3392531871795654
0,014760 2,352475881576538
0,014780 2,352828025817871
0,014800 2,3483710289001465
0,014820 2,3474745750427246
0,014840 2,3445515632629395
0,014860 2,340960741043091
0,014880 2,347625255584717
0,014900 2,3540725708007812
0,014920 2,348296642303467
0,014940 2,3461220264434814
0,014960 2,3434956073760986
0,014980 2,34279203414917
0,015000 2,344653606414795
0,015020 2,355057954788208
0,015040 2,350360870361328
0,015060 2,347917079925537
0,015080 2,3442299365997314
0,015100 2,3440349102020264
0,015120 2,341140031814575
0,015140 2,355865716934204
0,015160 2,3521640300750732
0,015180 2,3492226600646973
0,015200 2,346372604370117
0,015220 2,3455746173858643
0,015240 2,341740369796753
0,015260 2,355499029159546
0,015280 2,3540704250335693
0,015300 2,3499667644500732
0,015320 2,3467490673065186
0,015340 2,344566583633423
0,015360 2,3410768508911133
0,015380 2,3493289947509766
0,015400 2,3540897369384766
0,015420 2,348253011703491
0,015440 2,346134662628174
0,015460 2,3447265625
0,015480 2,3442304134368896
0,015500 2,344851016998291
0,015520 2,355299234390259
0,015540 2,350926399230957
0,015560 2,3470773696899414
0,015580 2,3435842990875244
0,015600 2,3439526557922363
0,015620 2,341205358505249
0,015640 2,3556854724884033
0,015660 2,351978063583374
0,015680 2,3482706546783447
0,015700 2,3469772338867188
0,015720 2,3443198204040527
0,015740 2,3402442932128906
0,015760 2,352221727371216
0,015780 2,3520689010620117
0,015800 2,3493337631225586
0,015820 2,3488407135009766
0,015840 2,347308874130249
0,015860 2,342862844467163
0,015880 2,3502354621887207
0,015900 2,3571388721466064
0,015920 2,3513755798339844
0,015940 2,3480985164642334
0,015960 2,3448171615600586
0,015980 2,343580484390259
0,016000 2,3433003425598145
0,016020 2,3538384437561035
0,016040 2,349238872528076
0,016060 2,3468663692474365
0,016080 2,3438868522644043
0,016100 2,343001365661621
0,016120 2,338930606842041
0,016140 2,353111982345581
0,016160 2,3499763011932373
0,016180 2,3466639518737793
0,016200 2,342412233352661
0,016220 2,3416755199432373
0,016240 2,338381767272949
0,016260 2,354006767272949
0,016280 2,3533780574798584
0,016300 2,349148750305176
0,016320 2,3459713459014893
0,016340 2,3443472385406494
0,016360 2,3402624130249023
0,016380 2,349321126937866
0,016400 2,3542773723602295
0,016420 2,348827600479126
0,016440 2,347257137298584
0,016460 2,343026638031006
0,016480 2,341672658920288
0,016500 2,3442792892456055
0,016520 2,354735851287842
0,016540 2,350222110748291
0,016560 2,346677303314209
0,016580 2,3438055515289307
0,016600 2,342348098754883
0,016620 2,3392693996429443
0,016640 2,352907180786133
0,016660 2,349536180496216
0,016680 2,346278190612793
0,016700 2,3447930812835693
0,016720 2,3432681560516357
0,016740 2,3378589153289795
0,016760 2,35097074508667
0,016780 2,3517582416534424
0,016800 2,3488574028015137
0,016820 2,3460469245910645
0,016840 2,342979669570923
0,016860 2,340203046798706
0,016880 2,3563215732574463
0,016900 2,361992120742798
0,016920 2,354621171951294
0,016940 2,35054349899292
0,016960 2,346285343170166
0,016980 2,3455917835235596
0,017000 2,3433408737182617
0,017020 2,3535401821136475
0,017040 2,3494415283203125
0,017060 2,346001625061035
0,017080 2,344085454940796
0,017100 2,3423213958740234
0,017120 2,34067702293396
0,017140 2,3552451133728027
0,017160 2,3526315689086914
0,017180 2,3476881980895996
0,017200 2,346153974533081
0,017220 2,343170404434204
0,017240 2,339792490005493
0,017260 2,3534932136535645
0,017280 2,353419542312622
0,017300 2,3488028049468994
0,017320 2,346564531326294
0,017340 2,3445496559143066
0,017360 2,3427631855010986
0,017380 2,3661882877349854
0,017400 2,37522029876709
0,017420 2,366079092025757
0,017440 2,3591415882110596
0,017460 2,3524036407470703
0,017480 2,3482542037963867
0,017500 2,348262071609497
0,017520 2,3579041957855225
0,017540 2,3527603149414062
0,017560 2,3496944904327393
0,017580 2,3473567962646484
0,017600 2,344425916671753
0,017620 2,340430498123169
0,017640 2,3548226356506348
0,017660 2,351914644241333
0,017680 2,3475232124328613
0,017700 2,3470005989074707
0,017720 2,3449199199676514
0,017740 2,34088397026062
0,017760 2,3550148010253906
0,017780 2,353890895843506
0,017800 2,3490242958068848
0,017820 2,345945358276367
0,017840 2,34306001663208
0,017860 2,3399410247802734
0,017880 2,3485076427459717
0,017900 2,3543546199798584
0,017920 2,348287582397461
0,017940 2,345439910888672
0,017960 2,343346357345581
0,017980 2,3423149585723877
0,018000 2,3409690856933594
0,018020 2,3521203994750977
0,018040 2,348179578781128
0,018060 2,3451876640319824
0,018080 2,342838764190674
0,018100 2,341230869293213
0,018120 2,3400590419769287
0,018140 2,353653907775879
0,018160 2,35160756111145
0,018180 2,3464627265930176
0,018200 2,345940113067627
0,018220 2,3426308631896973
0,018240 2,3386638164520264
0,018260 2,353405714035034
0,018280 2,354109287261963
0,018300 2,348276376724243
0,018320 2,345839500427246
0,018340 2,343489170074463
0,018360 2,339376926422119
0,018380 2,3488683700561523
0,018400 2,354154586791992
0,018420 2,350200891494751
0,018440 2,348743200302124
0,018460 2,346668004989624
0,018480 2,344710350036621
0,018500 2,3465633392333984
0,018520 2,355236768722534
0,018540 2,3500916957855225
0,018560 2,347825765609741
0,018580 2,3464667797088623
0,018600 2,3447093963623047
0,018620 2,3419270515441895
0,018640 2,3547770977020264
0,018660 2,3535337448120117
0,018680 2,348804473876953
0,018700 2,3472955226898193
0,018720 2,3455240726470947
0,018740 2,340541124343872
0,018760 2,352031707763672
0,018780 2,352163076400757
0,018800 2,3502845764160156
0,018820 2,3478100299835205
0,018840 2,344238042831421
0,018860 2,34175181388855
0,018880 2,350889205932617
0,018900 2,356182336807251
0,018920 2,3521111011505127
0,018940 2,349623203277588
0,018960 2,3475069999694824
0,018980 2,343642234802246
0,019000 2,342717409133911
0,019020 2,3545830249786377
0,019040 2,350644588470459
0,019060 2,3478729724884033
0,019080 2,34598708152771
0,019100 2,34444522857666
0,019120 2,3424527645111084
0,019140 2,354832649230957
0,019160 2,352303981781006
0,019180 2,34860897064209
0,019200 2,345412492752075
0,019220 2,344179630279541
0,019240 2,3392226696014404
0,019260 2,353625535964966
0,019280 2,3547375202178955
0,019300 2,349710464477539
0,019320 2,3481240272521973
0,019340 2,3462395668029785
0,019360 2,343029022216797
0,019380 2,3510918617248535
0,019400 2,356105089187622
0,019420 2,350381851196289
0,019440 2,3473918437957764
0,019460 2,344695806503296
0,019480 2,343493938446045
0,019500 2,3439931869506836
0,019520 2,3529279232025146
0,019540 2,3493661880493164
0,019560 2,3470287322998047
0,019580 2,3456599712371826
0,019600 2,3426594734191895
0,019620 2,340571641921997
0,019640 2,3540995121002197
0,019660 2,3514087200164795
0,019680 2,348588466644287
0,019700 2,34562349319458
0,019720 2,3447623252868652
0,019740 2,341130495071411
0,019760 2,3548855781555176
0,019780 2,353452444076538
0,019800 2,349541187286377
0,019820 2,3474414348602295
0,019840 2,3448328971862793
0,019860 2,3393261432647705
0,019880 2,348773717880249
0,019900 2,3543949127197266
0,019920 2,351475954055786
0,019940 2,349449396133423
0,019960 2,3487730026245117
0,019980 2,346097946166992
0,020000 2,346712589263916
0,020020 2,3570244312286377
0,020040 2,3524363040924072
0,020060 2,346412420272827
0,020080 2,344207763671875
0,020100 2,3431968688964844
0,020120 2,352024555206299
0,020140 2,4776575565338135
0,020160 2,481503963470459
0,020180 2,4533307552337646
0,020200 2,4203248023986816
0,020220 2,3995022773742676
0,020240 2,3778629302978516
0,020260 2,3855326175689697
0,020280 2,40259051322937
0,020300 2,391239881515503
0,020320 2,3772621154785156
0,020340 2,37789249420166
0,020360 2,3845832347869873
0,020380 2,4030230045318604
0,020400 2,51287579536438
0,020420 2,5102617740631104
0,020440 2,469644784927368
0,020460 2,4422879219055176
0,020480 2,4593772888183594
0,020500 2,5712146759033203
0,020520 2,658038377761841
0,020540 2,707808256149292
0,020560 2,743439197540283
0,020580 2,770249843597412
0,020600 2,7883718013763428
0,020620 2,798353672027588
0,020640 2,8238353729248047
